pair_id,prompt_hash,response1_index,response2_index,response1_hash,response2_hash,label_response2_preferred,helpfulness_difference
060534b021494a285fb81ed4ba3e2c6449fb9309096284a8a40ade75f7e7964e,6612f12b66348d147dd40020e30993060f3b6c4352fae30877e2848bbe426f49,928,929,c04088f5141e3356d5596645fa8edacb3cd4d9c528ff2dfca7c9a085ebd7c73c,2f96e976f697928b3f43bb0f0016fa9678469535613aa83d5c966dc43d19b64c,0,-1
fc945e747b1ddb6fdb6937e2e14e1af98b9201dac99666cfd17109d78d647521,665aea0a5ee6db46a6849d4b6c0b38f3a129950325a61dce55dd384f4d7949bb,713,712,32a557d7603f089e34f016a58e8475ab4f6c66cff720c4c2b325075d98c16258,60bca0700419733a253116cd28ac808d6ba962bdea8e814a714909fdf5e3117f,0,-3
ad55a2919433c38b31108c8816e36b3c4b8fe815214256166b40f682a6425e4a,671855e735191e7ee66a6e145c8066574b6002733c8e81ebc4cd838bcb3ab272,923,922,04c5cac113d80dd3130098eb4c8da3e8e683bac4c6d2d9b1d70170653c142299,05afde496387760a2d29b17cd32bc9cbf4eb0e38e5ff7c6f3154fc0ac154be20,0,-1
9cf9185ec19e026f6ff9d5d80d9e93a0d3d8b620f1734259c1e2cc8ba9cdc861,67319a6e635258f6d2da8fd4eed1d4d7b31172eb9fddca2764d87966819f808d,338,339,98db40647dd5893576819a02bb5eaec7ed8c5b6540e55b22d85c7948f2c65a9b,a3c8d41cc83b4e734d7d14ff8c17783293ff58bb1d98cc4286adbfccbf2bc3ac,0,-1
71d085591f6b46f9678e3d01ede22c11696653a77e61d945d1bcb21b1bee6966,6734717916a7a5dab325542e1ccbc54679ab033894c3f31c4ea4d78a1d7078da,329,328,8e1a1015f7863cd6380e822dde90769d3e9f6a17f2f009811a1df9dc56cbe38c,4b03c5465e34808f02869e22fe3399b2e9388b88ba85a990f636c90d3ee88fef,0,-2
3fb807d6420b5575d982d4e8b9c6827fb6f6d91efbf9b45c6f1f9c0b0dbd4c27,67c47658afd2a66c3b641f301692ce38d0e34cacc4ff70c7bbe55308127b41b0,412,413,97c950fd543ac2ee3d01f23164e8cbe106acb13235fc2d29f9c5fe206dfc325d,b0458a8840cc516a71e79a947f01b28098a96983593148a3d26dacb0f8a45389,1,2
4550c1c563627006c5ea35c38782016ec1389eb5681e30810c858ef4050ff167,67ff002030531547804fb93104d94c156a17ea64c991d152bfbefb5dc912efe0,825,824,63c74a70c6d3efb71fad1e80870a05da686a743c7eb872a23d69a21067924144,224c5c7e921a08ab4956585ffd77faf381376cd1eb7ec5c1fa6caa74c1803579,0,-3
9d796641dfdfd63daf50b8e015564657d1c13346d8f0355fb1c825cee91ac26a,689372ab6fbd451180c5ec07a22e54967c0ef21bcc938439ae7c0c3f95e4693e,644,645,c63694b5ff64ea891cf6daa2ca5b7b3862d3255d767a9d97c760101bf3ca9f70,a7445888fb49d4c8dcf733ed7beae159fc6af5298811b2b40ab161337b81f94d,1,4
8dac3d7889125c8e96e42b9bc9b1e2b3e12c62fb8829700786a06d278a496101,68b0b6ec03c7660c1116a314314fb4f7b46b2e24191c2f8874fc09c506f2e33b,1004,1005,890708c39348e0560918d27926cdd4a783b02f9fdd68505513a42e37c8541d4e,081fb3bde4fbf4ce575378363bd2aed86be08e47e163938cb6fcd21ed101ed49,1,1
f34f82e35f46374cd6f976064b43e6577299436773a1c969cd831b2a2f21f756,68b9ccc27cd42b15290fc840e4cf1e87d5bd595b558b77c537ac69de0a929b4d,795,794,05640effe0f1890f10ec40d2e61560abef14ebc58df241d883764a556e70382b,e9fb31f1bc999c89558e3b15316dd359b7e4b3ddc8ed10bf4915d589caffbfe6,1,1
7871b0ac0451711267bc7c9b0d23afee6c0b47722951052b1c03e8bde7cde4ad,68deaf5999e6e33dccb5557c2981528c3374f8b0dd79d5ab86bfb26d574e683e,722,723,6b29f0034a8c50e3086d8e2cfcaa53c0be9678d2e1554e441edca8d6c655f35e,9e31ab3afad7e03096e307f563b464e576c6323889ef02c1b7e0f90bb98d5a0b,0,-1
7fcc26ad6ba8e15cff63fc24839f9fc3f96f98b0ee649b7ba5747b867eac3150,69cbc617eca16cab451336573e4ce9d2d318b051766966a96653a02add889eba,615,614,b3a002c7dab3e15fcfae1b40f8f3c6aa90967a854e8e63133d2dab58ac38dbb4,f861ec4275044d02fcdec3d16ac9e9ec6bbc11f3a3ed67b61f4257462127067d,0,-2
16296b1cd26f01530cb05424bfee6eeb058dc69d2fee346d663d458814ad9001,69d40c3040db66de50065ce51c0d87982cef2f10d3076f69f3b53078fdb7cdcb,295,294,0d5a4c5eb244721dc3eee4483f18a0a860a42a14c162a06c12aeddcbe891d5af,f7a70899dd3b0547aee5d3d82062965802ac4a415803ff14e20adb0561299fe1,1,1
ab7af2d282263dcaff29b5e780156cc4b67588988fe9421f512efffc9e08e5b1,6b93b3adcff29606411a64a69032507e251f01c298ac2cb4619f3930f08664cb,386,387,357791e5c38df066a34eb99544b4fbe2774437cd3cd6a995bd400fd8fc252223,b2917acac7543146a9a394d4558f1afa72840941c1016e5adc1ef4ef761a9882,1,3
79409633330a24e18a84aa60bba3342ced594fc1e5138178abf8b8b5f04ccf68,6ca85c0c9291afef1ebbdf4054852efd7483f16c08cf5a4bfb47e485abcb35af,634,635,ad6f54a065fe8dc61c5158b10b1fb98ea24af260cd0b7b2b5667ee88e074e2e5,7542d2134ab10765adb1cebc11c6f9d346c637fda98b7b0de7db9fe0f9bfe405,1,3
da45e058ca6510d739c2227d49b03460c7e501f4b68b59c6c2bbf59a91723f74,6d1fd3e233f66d7cd036912bdaeef7de3e9b22a2f354bf2d9a3cecf48c7e5012,182,183,26c44894a7f755d450d3b9dbeabc27cd361d92285bc3b6aa9f9e9636df4591db,dadfc42c185de33e70ab42e3414a57cadb087fecc14c774a2ea8c1af40cdb499,0,-2
b4b8cc8a896f71cf377251aed9664043ce2a7e30a3324681c3b38d319fa75138,6dece5f93e178a020eb70f1200bd244c07322e81534f5ec8139b7cf787907c45,993,992,3e82e8a3b7e06a2a0894efabcfb77284aa2fddd5d882178642a49d19d9f47d61,97afbaa0d4c0f1ac3d8570f0a1e73fd15c54753522d978ddcd666b649621a674,0,-1
17932f30bfde31da15be9ee2b4aea3ea113a071386fc03e26b53cbc81fb42e7a,6e27a506ccd18dbe371136c539b7d11f0606ea8059ccb16daea577e2701e3a81,301,300,1b2074fb9badc16a423c1ba98ecea5ca9709218397320a77b81fb29b02ab49f2,8ec3b1be8af2f8638a9ffce63958bfcc308a8c92168af1eb780516831acd5b0e,0,-1
b5471c6dbd721facc5740d764661be0eaa0b6b56f714645f2663849775753e2e,6ed4f8754cf0fde7e85ad58452ac858d890f4a177533d2429e1b2a9943555752,249,248,d924a8840fb1872f34b4103b57e39be8f8a94aa7b87d3d3942881f62b953df5f,ae510965e5b83300cae2d8844d0bd017aa2cd76036c25002f69871992e277574,1,1
d323db95511df1781d663aabf987868357b5c113fb92750721ebc77599ca3e4e,704b38c478e00d1626be1dca7003c4a5d0dbbc9198c4465c03005b25f951d42b,895,894,476babc5d238ad4cbf801372b3ae2d3c0ac142dfcf6eb32f110f0767086f323c,36c79306ea2f6e31ac5ff4db1eb4d3d4bd9c5e9ca37fd4560e4716eda0ebc6d0,0,-1
0545a45707c8a8661148718a529cf3f5d71293ce4c230e287e5c33eb822c1887,71000f5781f8a36dfd6dbc2e0703e9d8c28c6ef29e0aa563518e7a27900e04bb,163,162,cdde06ea88553c1c892d240a21dad2b0e1904bf5ae1d45067837f364e864a904,c19789e3b3d37abc2ce9362b48bed0282db47348f81af85a5d4e551c27cbac93,0,-1
5a87fddbb8bd77844c16e626ba772c89052340e047ede8d35e69bf605e7b48cf,7102d75cc8976a94a99323ea4c3f107a81b7afd0d28b77cadd80751a9850be33,337,336,9f7d1c9751aeb5685891d3b41b84a989081ea79aa5910c1fd11e847c77ada4e8,3906124cb1c18b2d641b070a284c3621294151331a5fd932e144c061528215d2,0,-1
1d388a9c9b88ea41989cc515e183d2c5df1e27feefe80abe5335b86778f44f0c,7170e0dde674182f90182951e5e6e4f27e74acb946de25629d7a0dc8b76e3f15,916,917,0745c59c456eb23346a27be9f269c03685d7e4a4e5d8600b6ed352fe2d4ecebf,feab5fbf1f0dc7eceb0596f16dadead346967521adfdb337b3fbd55c78f32c46,1,3
404e250055096af8fe673bf25974f05a9ebdc98f4473d0282a35981a6280223b,71846ba7d658ede0f4f0e147a0adbfbd75ece4736afa6aeb079a80fd43fbb5d1,1014,1015,2cd9f90eb912398f12b1c3bda32af6bd4f94cc01d7b943460814729b8d8a3917,f213eed6c8ab8d0d0a1132a71c5a156d5f8b4826326f231e5affdf4671ff1310,1,2
a7b614d16aaddc06857dc3a76d121041fdf0547379134a2dfd28c2f71583c22c,71ddaa856b036d10296ccd6d773190aece86cecd275e4e02d39d5ddf55effc23,401,400,fe77477e3bc8e4196792deced660e093196b1c65d707106395233dea07092a59,c85f96749c89185bfe825f660613a031c2d666c1ce28282d3e7ba723ed5deca7,0,-2
5a4d258e3eaaeae49c8c241889e3fb3ea952f4a5210e842fe120a954a4357918,71f613b485a805ac9686d6af0cd8f2dc5fce6456544dce83debdad7e7be8e33e,837,836,c911c44b49926f6e7264474072dc09043b8376d95ceb577ed87604fd8c8a6ecd,f319905f59bb496fd039f07043ec1f243da9611937f51ec00ac78b33a0192167,1,1
1a790cee00166f5f33a412f5f5b0667b8f6f8d48f7404f1c08af167355ed4985,7546c10b337c24e06e50be62f8dbdf31e9700c6c3ba2045f8aeb8c6facd4a55d,934,935,96b6c91650241b0ac4ba090a834cbe9aed9182071b70e9fbdc4b03d1f20bbdd4,f8da5a048ca5ea74413737d54168ba117bf5a076e6eafbca7446211bf8bbfd08,0,-1
6b9ba88a7171e36327ebc0998cf73bc40e0e23ab11484dcaef5cf3977b298c96,754dafb037ad945012f157dd49751ac43037eacfad8b7501675ebfefdfae1823,446,447,aa82ec6000a29ae8133e97b39554b97ba9b2505a9314f55e7419f9e14e1faeae,2b6673a6e536465a247ae8b72742411e345a1b7c82835372b4e45eb44c5f75aa,0,-2
971766d01347e8a0e3045310c0839710ea5e122c1aa7fbe798b16b44dbb97b01,756bd3c3996fb3440e4c3302f243b5020ac656354ccc0d81918ca30fab9fcaf6,86,87,0671c5a57f734e1e577078b4a333e5a6502f774ea0768ff82b337cc3794ece45,f7ae8bdae3e1922aa2f1ccf8379f89974985670826ef518fcdcb385a57266655,0,-3
d686bda1f5f06c34870a1b78517beee2c0ff712af94c65f0a1fb05b988971d14,75e4f9a7409e8053ed4413396f79304399a2d3c9d65d221dc2dcc89318f63ff9,195,194,d3e1153006e55920b46627b50455b33cb55050df2348f23feb88c6de8c980497,b6ae631e955a004ef2da09d4e02ebc5ead6a784591e605b16773b3d8e117478b,1,2
0505d07faf2b6f64eb50743f8f6762ec94c0400c6911903e887d42519c997eb7,773cc9bfea9052aad05cea3f7ea46cd38c65d735a215907cdf03e8eb1b0e25d0,671,670,eae9d04dc3f4fb9c2e74a7496c72cac1020d0e6503440c37773a978ce5845607,2ed6338924144098dc36c3cd92e2b3e979816e4ef06fcae44dbcae15b42d6cd6,0,-1
569c2d7cdeba1c10f2aa97b39e4271ab1fc94de6bcb3796938f1a766df9795a6,7841960fb4fb32ed623e1f9e68bdccb8af8b61334e843914f7550a9026d6405f,322,323,ebde0654f82321b066568c21404c5a731e00dc1d17041486111b7a6322e53729,43e8f0a81ed7c4b7bff2045db71814b84ec36d0c94baa82ab022441858f41df2,0,-3
45d1f2045605f2e70c6cc6dc57cc7b830f04072a77b18d35a516992c38b552a6,7846303fef212a5723a35629494b7351c27ed10a1b2c9f560ccf6f3505aa3d9f,278,279,ddfd483ac29ac7a8d9e600567a89686862821ad9abafc756f84f366656df522d,c731653a5ef65541c4816e9698ece61f5ac8371587f7bfc02dad5cf3deab0f74,1,1
e1add172874fdb63afb0a4194eb219bab2b9612290ee349892eff6bc0fb77dbe,790d839319c59ee26b851f5caea751afc592d6b32c3d9937f2f603788b4bef8f,390,391,c930c88e0536edaf4369b3807c9225ef72ba2ad247cfa70bbfbb8afe371a056e,f5b60cbb6d95d378c22d99d8914ebe0d7e81e7c08eee61dad9c71983bd0a6b44,1,1
99c4c8dea3d8c6d7620c29e69e41b49abc201bfd131433c27b8e0f3449cdc04c,7a92622d89d0809367a265d500a9cb06d1ba8e5726163517e45587a8b3be530f,308,309,8f5d043542d7fb92b4595be902390996bf2af24e4186c4ad92fd3fa2573d419e,b33f49ab0ea0d3db794c9a473ea0f8e75ff281178d7e24e6174b6ec4f71dffbc,1,2
f934eff499ace1678ccea77dc964781ab0b88e943cc433a7a480bc7b73cae163,7b982141dbdcd71f0169de987a046f1c00e9b7d1bdab6e84205bf8eefb0b81a9,720,721,c0d55ffc6865b60d5e05e885b23c659a1a4e0e5b5b8cc193ad1e9ba44f174db8,ffe6a4cf46a717ff3fb3d94042f455b7b4e8ae1b2498cad0757f4e8374ccef29,0,-1
368ade05f761414dc0fa188b1b891feeed6e57d971e3987f3df417a4a56fc42d,7ba4a0005b3923f47531531ce3e9fc0343354a7aaaf254efcbc388b9fc3f7d4a,751,750,4fa154c63c61010543d25c57eaf5c5e62cdf87424612931964814ce5c5c8bf47,a20bf33a404f9cc899f86178c157724773522b9013a72214c0ccca0a0f539521,0,-3
9005d61ec9b759d5639400b95b03c32275eefaa5cbf0fd537202b8c0d4d6bf75,7bf331d61e527b40dc8521576f4058e5d54d2e86a105e8806541b9c47f3996eb,832,833,30a2566354beb4c7f4924e4ef04904e92560f485a4a173255fdc8b26ac2389f4,ce4819333ab7ff48b3f5f076bed7eaa0c8fea0994050e83c16558376b15eb651,0,-2
1eb871753ac6909e08b63a3b45c8cb477128ed3dfafb36554aef4e35f8035ebd,7d67721ac0a6d25bc3c848886b7a86b86538e1f383a76974e11333b2f1cfa3c2,3,2,9b5300f7f83e649148fbcd52370ba4c2d681bfb010b72fe0fef798d1594f526f,8526ad9797f8c8bd4f50e9a5bfa2ed5a85fdd126f53d5934e1253280b9cb4008,1,3
b93f339e0001c2cec76b552910b6c786488a7c641e9729446b42cc9a22d0fa29,7d67721ac0a6d25bc3c848886b7a86b86538e1f383a76974e11333b2f1cfa3c2,527,2,5a303e9784d70213213479f399fa31c20aae76c3c943351b759395200b25212e,8526ad9797f8c8bd4f50e9a5bfa2ed5a85fdd126f53d5934e1253280b9cb4008,1,1
45041d1f44f84a1e793b6819511a91914ee1dc83badc0bf10c16ab6b39ea2e3c,7d67721ac0a6d25bc3c848886b7a86b86538e1f383a76974e11333b2f1cfa3c2,526,3,e662528db11679686b9360369dbc7b19346b28fc290c0363fe4c72fefc724d9e,9b5300f7f83e649148fbcd52370ba4c2d681bfb010b72fe0fef798d1594f526f,0,-3
f0e17ba3b3bc13f760870066932ec9fb183bc7a3035b370d1dc76543b41ef438,7d67721ac0a6d25bc3c848886b7a86b86538e1f383a76974e11333b2f1cfa3c2,527,3,5a303e9784d70213213479f399fa31c20aae76c3c943351b759395200b25212e,9b5300f7f83e649148fbcd52370ba4c2d681bfb010b72fe0fef798d1594f526f,0,-2
d73e4b49b7adb7a9d5b41b82dd02373379e66f7fda3c479868a6d1fb8415707c,7d67721ac0a6d25bc3c848886b7a86b86538e1f383a76974e11333b2f1cfa3c2,526,527,e662528db11679686b9360369dbc7b19346b28fc290c0363fe4c72fefc724d9e,5a303e9784d70213213479f399fa31c20aae76c3c943351b759395200b25212e,0,-1
87ab86fdcbe7e71d6cbfb996cb78bf5dee6b54a878ade41d94fef5e3991f87e5,7e01c57750d8851129e6956d928bc2ad55acbbeb68e305d161bfb2833e3180ea,27,26,dfe6d53b763bdc39f29f148b35a48bd52ddb339656624ab2bdfe5f4e61a7414e,673beabe6cbe14c6a75f5d19a46ad42df0445a49f3b5a79c36b501098e2781c4,1,2
73e51fdba46a9306eb349b7992a3cb1c8c8b81af779ab441d99972a62a010ccc,7f7b4a31a29c80ab21510e1b59eb112691b7dc8dc6a5638dec12da583535df02,697,696,c1b50cba4d7159a9d21edf5a956336c3de95661326afd0eb3bf0daf7e635f003,add96fff34e5649314a52f64863068bd2a8eec24e0756679f66b30e1930d2626,0,-1
064874b14bdc8e23b91c05dbbdba4e17615a014d0abbb84de5eb57910cb0c88c,7f982b10d63aaf82aebc00cda30824051abfa19ce98c100b36cd08f2d08f1677,702,703,abbaabd30dfc6a50758f2443e8e254ae534ba8f495a516ffe43e2f0ac4ce9e0e,17340a3ae6234ea1944ccaf9398c8720d76f0e27ba49c8cd5643c28d70206e36,0,-1
8a0b62149315ea457b8407c555b82e6560a4d6887d7d06e932c9ab58afcc3743,83e4225227026b1de81b0aeaf7de90d0e8fe367bde2d393428a553955c5e78f3,539,538,2543e40c300e38c0dba4ce6909b24be36e1e27cc133a962d8cf07c18cacf4329,9f766ec754b25edf6e80ed73775c2a773f3aabc4356479f890a9b067706a6641,1,1
0d6f0afc573884823612044ad16053c78df081ff1e3d48a16b09029872479875,84cf3be5ae26feb0b201b664c1042087c15104b17ba3c3c309fb1f8e40605044,57,56,83ba16d14f8659a2f099c376f7b5bbf9b829e11beaa243ca7dd86a715cee0f08,c2c740fc12238ffca4d7fe70252257f978c9ceb0b43828c1511b5ad76f6ce6a7,0,-1
f5131e4e6960da9734e4a82a2e297ec472140902696173cf2bfb3cbea0cb5395,857f6703f1fa502c59e7ddc57fcc4cf3d49103c734f95e93091e42330d91281f,62,63,14c8e953999f46e03de98cf8bcae35a2d72a56487a30bbaafd63449d3ba8ea50,6d4b998e2ed65038a17d3b6587b4a360c5c5db9261686c085300003534715e66,1,4
49862172e2855aa6fb92cf671f36779c6c0d0ef43c12acdc0afad36780681558,86b787b57a4679e9c9cdc17e1cfaa1b533e23f13bbd596da963a261b3c521926,818,819,07b96b6122398230f4c97747779bf8f7e02e0f04f0b42857ee386c95be8356b2,b3505466bc50a3cf14a5e782f2cbb64b7d1eb17d42269c03892fee582a494dbb,0,-4
3ee33c9c218557be634d8eff947277666971c8540a2370fca8ca5a7041b727f6,86ea9f6c348ffb1da9a7b8f1b19d3fbccfc1e0bfc638ee552b6b6fa8b55a3c2c,988,989,7ca5991e9f6f77170798492cafc5f2289db490bbb594e738f646fbada723853b,c37d369cce18cf8de61f510c889b8272d1c936f5aa21d40b9618df5b13541303,0,-2
7424248d99055c53aa6a07e06c3eabf3b701cb5ccaf1fc2ddd51e3f8412506c1,870b72965c744f5659e6680b6710de0624dc3c38c3f5c0d049369d25fb8d75fd,403,402,b11cfc263d63ff854b0d8e0136fbee07fd3677bb3da75cd7e1f512ae0257ffcd,ed4a336486e95bcd9ea73ee6e518ddbd7531d3e07d0f46f816e78169e9e9a062,0,-1
074c1fe3fd1de46a5c7400796487991eec50b4d5495862403acd6e4590a1197d,883345001bb77d78b8f63507d1f6194c4de85b11d862b5ea9b8978de3a2d64bb,264,265,b1ca7bd5462934416515fdef5c658f8331c276ad41c34d61b42fcf4ee528bfd9,95f89a0222b587d3fde620823afba3eb76a39bfdd56766b8cfabd1629f71cf4d,0,-3
382e95bf3ae6061d520e0c82c3387c5e0ce28fd35d645dade64b0ee658146197,885704e4c60b06ab46e9ef6298a835e25993a5f354ac04c2f2ef08cf4fb2b77c,533,532,656ea278de3bcaaa6f281afc93e6013593498ebe9a53b83ee56a2dc77684862b,27de14a606201906165b8333e2c6ba0383190dbf92ff94be0d333b9d534f7965,1,2
1695fc8420449a7c14c87d492d6024ac8a1dfffcedb6e6296d7a4767c3b02bc7,896d5e6cece3cb54a0994d4458e6acc4d967705b7515ca6a60ab1b25d03a0edc,875,874,669e55621b1bae4b58afe543034ce9a5e30d17c3f3c00e1f6533ffb908432160,c425031b4c9afcc669a583db5866b31ba356854e7431105d23ac5504f8d6b60b,1,2
50aa66fdd7ea5b9986ed03cd8a5d11ac50c61ac1d53d2f70c3e3ee2ce0e43641,8a6eb89c87dce1e4b772d862f69024220013ed819e8403a888a4cdbf54205fa0,432,433,fe1cb5d0f2d9c3c77cb516218bbba2e326dc5db29d8236a6cb7f8f983ee845b8,204902ec4fd8e40f9a54d396592d85cfa7f5fa66acf825e79f04f6f203d5031c,1,1
3861a758dfee31aa00734c038c140b8d279584909d4e7f848d01d52522c449cf,8af401f21a1d81eadef852b5ded5ed392a30cdfbddd49530dbbc42092d472ede,398,399,8af5a5ac25757dcbee71a79a87786d6ac03a95df7bcbd48574b7e3bc51923918,b1adc9376a9e0af055aaa80484dce6d03e567468cf7290775b48bcffe572a5f8,1,2
8ab44f9e6dc96a460ebba97042554e502222104ddef45a82ce2afafad339ea19,8af59985ce25e9ad59bd2d8725a2a87cc24837ba9dd35055713f659a76ae8c58,69,68,860e2348a11ee60ef82c80c1841740f07422e5b61bd6a375917d90a31d2248a4,ec106327b44afe31645b26594195ab54d4169a16800486ae253268a242aec484,0,-1
3ac053459591b1935b52f84ad51a6fba0131f9a04753251a619ce73449195458,8b9b0463ac7939a7d566dbba71aa8667e368778906bf2404ee83f0dce9a152ba,843,842,0564b51dc1837ac6ccb8114a2022dfffc7cd9d091a22a3ebcc81df5910fbeafe,72af43107f15f9778ab386908b7c832e0f18d7706d506defebfaba026f36aadf,0,-2
baa762a2fc561f322fd232fda8e515ec44ad0ccef409ccc442fead33c3c7e933,8c36b2b53ac84daedd53e412a69c42bc3e41bdccc7f1315920fc1ad6525eeea3,439,438,2632ff21355fdc54cae65587747640f7cc8e3ab6e384eb3d9e68f626818ea38e,a81685db3afefaff602e139929130eb0aae2423c9496d242ffc2fcf36b855ee9,1,2
b99e279379104fb043496f34b962d3b868b900f537b2a5106c6f46ae053574e0,8e7fd7fa90cc17affa3a3d77b81ebc892b522538cc2a9a55148e038c202c4042,744,745,f808fc7a5e88b07ee7b0816a1d5868f6d447127253481eeda9c889402a3573de,35cd02f94086e7d38120d769c88b3bca77cf906cfd97fc17163de6faa6e5d24e,0,-4
02570659ec76cbd0b044ecf4634b25f644bc789b9fb76a27b0afff842cf5dc27,8eb8ef9079d1cff8681ed138a1ae90772f16ffd8b5cdb9f764a725852dfdb874,733,732,c879a841dc97f8a62fcc0631cd5b9f22b017e7891ebb84287b28b8b4b98af68a,e21e5b69bd3d4f1ec83c70129e3aae4455960b969ed31f6e3bdbdc0e8a445e7d,0,-3
a5c761259a21d39385c1b5544383d2b279bb2198365481470c6007b86447faa5,912a8e08a7aeed329bfb4c5142297715093190c7814eb36f18c9029214036619,260,261,916c29999bb2b8538ff3652f11068b2a4445a4de6f6f1f4a39c4f4f31f54f2be,82e5a57382ae9cfea1c254b4c11c174588ecdd4c2f852dd4c4ed5db08b9663e7,0,-1
58c29697091ffd5eb40d6c10922e5f7390e5d7088f0f8a3103a4f16dbd16b63f,9136dabf5c25a1a3b34e7b046daf131e22569eaa4c3368dc7d98da2e20bdd350,359,358,e306431abcdf04216d341c8b28f4dfb0f11a7eda2ce802ad9ec9b2ee6892c883,bcd259d077aabb4b0981ae49751168940d4ac82a644bd7c3c391226cd6a81b45,0,-2
eb60ac0f0963938fbb6f925e09a18ea715ce664728f8ab805f0e19821bce5369,923c7d98e6901fb0e479c8eac0bda53240d85db6956dc4ad2562d9b996784a19,179,178,af0d09db0e2bde0aad50e5ab0fe279c7714accf2986b2e02ce4f34ca355bc6a7,10f51c15e82086d7e0d25d0c1c6ecce56db2895e41a3be17667f87761443f6e2,0,-2
1025263f56c35a714b33f76fbf0c1c08fc2ff67dd37ec262659ef5f0247ac556,92e982cf8d462bc0ddac6068b61577d21d71b1082d74cd4d6135fee1c261823b,236,237,cc113f5ec2e0e5c19c2d628ea203c5b969e7a87f43ddcd5d300b789421075daa,9e0f2c136b1e3cc927a15ed32261a3814b5ba28e86a16be33f0ce1460801039b,1,4
f16b2f24a80c87267cb7046622222ef99645ffb3ef9eda50239da7d9c5c312bd,93c1e8dca050a44ab808e1ddf11d7c44bdf7091f04b6712038b35697b8f4210f,725,724,34dc24da860e250e5bb0e50ed35426ac6630417b048deef009dac3189342117b,5170494bc5691b1c946a39ea329ec858b6968a8df743c5ce8cfcd9341f20696a,1,1
6b6dc29b9f918ac03b73b3c62530d9d9b0a100bd227021791b8d75e2e26daad0,93f7608b4162f260e164eb2760f4fa30c3c89ef4e3289c65bf4a89889547bc06,124,125,fd6bfaf34033622412b0f9e0c79bbf4c4f937b9a490753643b4f8e657927a102,0f71517e577364505a631852c412e9060d6f79a6364f745e28f6a18366e7ac4f,1,1
077bbc1fb0a08ae3102654e3035c744eae4bc1dd036a187f5545abcddec2f303,95028ea8508aa56944307af01c06874bc14ecfe2b14a02c9b45a147b1614b729,791,790,c66720cd8df69ee5be0fe967aae9f91cdd0b80dfd98bdc23dec27eb09bf373c3,6c833d5dcc053d370a7aa28be4b960637b630b2fd9efe18b705be072d73d5529,1,3
eab70edd46377b48de05439be9a8be3f99331c6a666973519140505088223e14,952906d152718ebb4ef82fe876a3988f2b387702cec775b23914c7d6031e8e7c,820,821,e1b3406cc1625a15ad43d82b727a79ec257de47d101ba98f594cd27bdf900d90,7aa4ca45c0d58db6bd9a483bf646074ed7b3051d9a4e0184705603d4e5899b27,0,-3
1fb7733393b6989ba189a951d1a722875a3d5ba3730713d7e3cb5491b68cf2a3,953d250dfb7f011a8beb991808089a4459443c65c066451b997982b1b6a03fd5,99,98,dab4289149f8b65ed518872228c7b4db04f86eac06d53fbb333119cf368b0d19,b5ab23858d2ab501d41a606d47dad9462089fe8e83b8e85d0332c361decdc7ba,1,2
336f3140c6523364dc59a0fdec2cf14e705aad3fbfef3d63698bacfdde31c2b0,97a74599a488e1c4d806b43fcb6c8ec572c3398fc4e0335bb8835b7a436a4fde,556,557,53a9b81d787c7dec0f9eec64a3c339df3f1d06bf682cc72609dfd748f92807db,6109698faef60e3d3accff18f431aa521cf456503d9e549b3616a9e9a1188dce,0,-1
d1b1d029f8f1e9f991f49a722b5eb2ccead4cd1117a1ea16b8b568b455a0aea2,98576b9740437b84f5247d36c25e7cdce35bb262c606ff0411197b2862c19f2a,786,787,f1e326b9ea2b72c693c01db659b318b96d36da6e14dea9f66d79fd78567062ee,262808e30e7ee0e26bb033dc382c3f7004a9dc1cd43c1450a844185f315d122f,1,2
98c3a1e6f839dce886d0b4b4b4e6b8ccf2bb17545d690fe2661398a63b6115c7,98b8795a341b384106b685fba112a6690a2621f17cb8072220bff5badd193b79,672,673,283188158b32decc453ce50d961b72070cdc780af39ef7726bb0328456a53c4b,2c5c32204bbde2fd38f7a025c551b981f259044919312e02affe9933eabe5cba,0,-1
208801da02101f3928c8ab237424d9ad327bd24786f624f14e8008d60d485b41,994500b9c4e36cb4e48a4cd8b043c41820e01087334659eb6e335a73fe22b01f,151,150,b158186097a91d3115d7bc72a00cf9bd16f913c115592a97910e74ad073e41db,f1533f30733cd57f9f1d4cf6a8c045656762e31de325233951b813b825c44fe2,0,-1
c59c58d9ef39004af8ca4d862cb2b872a0518d7b711b02de9924fb8a1fa05bf3,99a8903df90e8786229ec13cc8debb75352752d1c9d2d2a1fcc68fc2e1a33237,211,210,8366307833ad0e677dbe6b0f1366b839ca49f26d91972ac27c2d7ea49e30c048,fef095b9bbe41dab27c8eb5dfccca41a795eb5a89785a04567c167192a11ac39,1,1
0e14ba8aead6f842e9d9770f8c2df23a3b0a60438f1f2327a5ecd6eb0cf7e980,9a82f2f4d047ea6949455d25cd37432f2ed0a6aec69ec610a0970d01163f3e75,906,907,28e2e069c2955dda9fe6ba83ca4969d06594009a562f8870c0ed3feb1ebb3414,61aa3209ecf2725657bc0750e1499634b9aaa3e2ace9973c0763c8d8d8c80be1,0,-1
